District,Year,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Temp_Jan,Temp_Feb,Temp_Mar,Temp_Apr,Temp_May,Temp_Jun,Temp_Jul,Temp_Aug,Temp_Sep,Temp_Oct,Temp_Nov,Temp_Dec,VP_Jan,VP_Feb,VP_Mar,VP_Apr,VP_May,VP_Jun,VP_Jul,VP_Aug,VP_Sep,VP_Oct,VP_Nov,VP_Dec,Low_Copper,Medium_copper,High_copper,Low_Boron,Medium_boron,High_boron,Normal_EC,Critical for salt sensitive crop_EC,Critical for salt tolerant_EC,Injurious to all_EC,Low_Fe,Medium_Fe,High_Fe,Low_Mn,Medium_Mn,High_Mn,Low_N,Medium_N,High_N,Low_C,Medium_C,High_C,Acidic,Normal,Alkaline,Highly Alkaline,Low_P,Medium_P,High_P,Low_K,Medium_K,High_K,Low_S,Medium_S,High_S,Low_Zn,Medium_Zn,High_Zn,Area,Production,Yield,Latitude,Longitude
Nawanshahar,1999,8.955,3.921,6.063,0.01,12.712,56.242,55.22,97.591,66.764,2.289,0.003,1.305,13.245,17.332,22.919,30.444,33.724,33.623,32.833,31.618,31.31,27.468,22.021,16.074,9.563,11.767,13.222,17.273,16.701,21.701,30.864,31.486,26.465,18.819,13.593,10.876,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2000,13.246,19.824,5.477,0.83,9.999,51.385,223.791,87.918,29.52,0,3.705,2.968,13.911,15.634,21.85,30.601,35.18,33.788,31.423,31.456,30.235,27.664,21.434,16.233,9.809,10.22,12.605,16.018,19.004,22.64,29.841,31.415,26.234,18.812,13.986,11.329,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2001,5.288,4.466,12.262,9.518,23.694,55.283,235.08,26.624,27.709,0.276,0.003,0.407,13.11,17.531,22.798,28.297,33.565,32.589,31.733,32.038,31.268,27.927,21.758,16.431,9.448,9.95,12.625,14.048,15.827,20.463,29.814,31.088,26.47,18.561,13.441,10.773,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2002,5.517,11.042,9.399,2.82,16.229,36.645,68.721,87.846,117.392,0.21,0,5.135,15.459,15.886,20.905,30.734,34.513,34.655,33.668,32.146,29.238,26.616,21.945,16.566,9.966,10.621,13.272,15.127,17.045,22.735,30.017,32.531,24.918,18.215,13.092,10.675,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2011,,,,,,,,,,,,,11,16,21,26,32,31,30,29,28,25,20,14,1076.6,1473.2,1866.1,1850.1,2522.6,3058,3312.7,3287.6,3177.8,2314,1684.3,1247.1,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2012,46.1,11.6,0.5,45.3,0.5,8.2,77.2,116.8,86.5,0.9,0,13.7,12,15,21,27,33,35,31,29,28,24,18,13,1108.2,1194,1617.3,1926.8,2114.9,2702,3462.7,3447.9,3177.8,2209.5,1427.8,1258.3,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2013,14.6,56.2,32.3,7.9,13.1,206.4,184.3,211.4,72.8,13.1,6.4,17.2,11,15,21,27,33,31,31,29,28,25,19,14,1089.7,1466.9,1866.1,1962.5,2618.5,3372.8,3597.6,3407.8,3026.5,2440.8,1472.8,1279.1,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2014,53.1,32,44.2,24.1,7.5,12.5,223.4,48.7,75.4,3.1,0,42.6,12,14,20,26,31,34,31,31,28,25,19,12,1192.4,1343.1,1731,1984.7,2563.3,2609.4,3372.8,3327.8,3026.5,2282.3,1340.9,1136.2,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2015,31.7,31,104.3,19.3,20.8,44.4,364.6,115.1,65.1,20.9,0,7.5,11,17,20,26,32,32,30,29,28,25,20,15,1142.2,1066.1,1731,1917.4,1903.9,2570.2,3270.2,3247.5,2875.1,2250.6,1614.1,1262.2,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2016,18.6,12.1,34.7,2.3,42.1,138.1,145,187.5,53.1,14.5,0,1.7,13,17,23,30,32,32,30,29,29,26,20,15,1243.4,1356.8,1770.9,1486.5,2094.3,2808.8,3312.7,3207.4,3006.9,2186.5,1497.1,1398.7,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2017,92.2,1.7,29.4,20.3,56,122.4,247.4,258.8,165.3,0,2.6,28.3,13,17,21,29,32,32,31,30,28,26,18,14,1228.4,1376.2,1492.9,1603.7,1951.5,2665.4,3372.8,3397.6,2950.8,2321.1,1569.1,1279.1,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Nawanshahar,2018,12.1,24.5,8.6,10.9,9.7,310,268.3,154.8,372.6,7.4,8.3,0,13,17,23,29,32,32,30,30,28,24,19,13,1213.4,1395.6,1883.4,2004.6,2189.5,2903.4,3355.2,3482.6,3410,2090,1538.7,1183.4,0,3,97,0,97,3,100,0,0,0,0,5,95,56,44,0,100,0,0,0,100,0,0,100,0,0,0,0,100,1,96,3,0,4,96,1,56,43,,,,31.1256,76.1186
Patiala,1968,7.535,15.417,5.475,0.976,6.73,6.005,58.781,79.319,0.373,3.742,0,4.202,12.933,14.872,21.967,28.035,32.532,34.71,31.125,30.315,31.268,25.066,20.135,15.533,8.63,8.93,10.625,11.836,14.551,23.239,29.383,29.868,25.174,15.324,10.85,9.62,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,156,287,1839,30.3398,76.3869
Patiala,1969,0.802,4.825,11.937,17.94,13.628,7.851,115.18,34.709,26.283,1.63,0,0,14.159,17.436,24.768,28.346,31.377,35.245,31.738,31.212,29.63,27.162,21.191,15.782,8.813,9.665,12.108,11.989,14.662,23.328,29.556,30.268,25.531,16.389,11.086,9.43,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,192,478,2492,30.3398,76.3869
Patiala,1970,11.055,36.09,15.755,5.69,8.945,26.764,22.038,87.807,47.197,0.274,0,0,14.354,16.437,22.141,29.333,33.975,32.479,32.77,30.19,30.022,27.042,19.777,15.522,8.877,9.377,10.707,12.764,15.543,21.893,28.594,30.068,25.094,15.124,10.479,9.52,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,204,475,2330,30.3398,76.3869
Patiala,1971,1.913,7.016,1.487,19.582,31.859,46.57,61.096,145.02,13.316,2.063,0,0,13.52,17.125,22.15,28.951,30.967,32.606,30.781,29.058,28.987,26.392,20.184,16.17,8.466,9.43,10.806,12.564,14.426,22.427,28.949,30.425,24.658,14.85,10.923,9.52,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,255,512,2009,30.3398,76.3869
Patiala,1972,7.505,5.948,2.672,10.533,0.129,25.803,57.179,92.494,35.372,3.497,4.423,6.388,14.704,14.674,23.043,27.035,33.6,35.365,32.594,30.187,29.06,25.859,20.619,15.242,9.048,8.384,11.179,10.999,15.287,23.264,29.238,29.314,24.195,15.27,11.05,9.702,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,242,498,2067,30.3398,76.3869
Patiala,1973,4.611,6.638,3.466,0.817,11.914,6.216,88.741,121.4,26.817,0.818,0,10.32,14.484,18.339,21.39,29.842,32.837,33.479,30.327,29.05,29.042,24.835,19.413,13.533,8.548,9.42,10.707,13.199,15.444,22.492,29.558,30.168,25.248,15.224,10.578,8.948,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,251,487,1939,30.3398,76.3869
Patiala,1974,1.182,2.609,1.367,8.822,14.936,18.267,167.59,27.411,3.797,0.33,0,9.961,12.995,14.66,22.474,29.437,32.026,32.688,30.33,29.939,29.553,25.36,19.477,13.496,8.412,8.94,11.342,12.799,14.897,22.528,28.93,28.75,24.995,15.344,10.651,8.895,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,250,549,2195,30.3398,76.3869
Patiala,1975,6.886,10.363,12.521,2.486,0.531,58.537,127.481,83.609,78.198,1.239,0,2.314,13.761,15.818,21.079,29.144,33.452,33.803,30.518,29.889,28.211,27.516,19.248,15.802,7.876,9.066,10.417,12.5,15.358,21.326,28.63,29.804,23.722,15.024,10.26,9.43,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,227,500,2204,30.3398,76.3869
Patiala,1976,8.396,10.321,8.001,12.052,14.11,31.982,109.052,232.76,82.404,4.96,0,0,14.159,16.385,21.564,27.103,32.156,31.99,31.307,28.389,28.841,26.361,20.429,14.726,8.866,9.43,10.607,11.399,14.598,21.492,29.058,28.587,23.923,15.324,11.086,9.456,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,254,594,2338,30.3398,76.3869
Patiala,1977,12.307,0.029,0.633,24.273,25.196,69.516,158.468,63.362,71.028,7.653,2.606,3.524,13.616,15.661,22.083,27.021,29.151,30.969,30.137,29.394,28.186,26.083,21.472,15.531,8.912,9.276,11.043,12.009,13.726,22.156,27.548,29.868,23.669,15.623,11.623,9.52,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,274,664,2424,30.3398,76.3869
Patiala,1978,1.731,9.268,28.108,13.254,0.129,44.302,198.08,140.771,54.847,0.086,1.656,0.132,12.256,14.839,19.965,26.682,33.667,32.806,29.568,29.124,28.141,25.944,20.609,15.545,8.612,8.895,9.972,12.053,16.469,22.393,28.412,30.222,25.13,15.324,11.251,9.53,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,270,729,2699,30.3398,76.3869
Patiala,1979,7.854,36.621,21.541,4.692,20.278,20.524,65.615,39.485,36.548,4.362,3.416,4.454,14.121,15.27,20.146,29.297,31.229,34.333,30.653,31.287,28.758,26.841,21.383,16.751,8.793,9.03,10.282,12.138,12.952,22.528,27.957,28.932,25.575,15.959,11.386,9.63,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,288,848,2943,30.3398,76.3869
Patiala,1980,4.389,2.603,16.98,3.831,3.256,48.77,207.546,106.623,28.088,2.623,9.689,10.622,14.353,17.062,21.093,30.106,33.742,33.153,30.223,30.463,28.761,26.536,19.58,14.845,8.912,10.03,10.471,12.69,15.696,22.093,29.165,29.768,25.303,15.923,11.05,9.502,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,295,867,2939,30.3398,76.3869
Patiala,1981,24.391,10.235,30.002,0,7.125,15.725,237.681,50.262,7.221,2.468,23.253,1.261,13.695,16.865,21.241,28.146,32.323,34.02,30.098,30.206,29.793,25.43,19.478,15.125,8.577,9.53,10.407,12.289,15.097,23.264,27.321,29.804,25.331,15.324,10.886,9.52,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,286,753,2633,30.3398,76.3869
Patiala,1982,13.362,11.523,59.688,30.124,42.878,18.666,146.975,131.264,0.373,3.161,10.18,14.517,14.948,15.333,19.243,25.587,29.092,34.076,32.313,29.844,30.262,26.139,20.402,15.956,8.723,9.131,9.871,11.465,13.725,22.629,30.155,30.096,25.023,15.641,11.068,9.466,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,301,907,3012,30.3398,76.3869
Patiala,1983,15.095,13.221,20.68,26.909,63.925,23.904,120.84,158.127,28.733,7.373,0,0.961,13.01,15.525,20.827,25.243,29.887,33.125,31.582,29.766,29.955,25.1,19.19,15.258,8.487,8.831,10.207,10.717,14.672,23.5,28.829,30.096,24.948,14.878,10.107,9.52,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,314,957,3048,30.3398,76.3869
Patiala,1984,0,20.222,4.029,15.384,0.633,8.945,175.108,113.725,47.569,0,0,8.833,12.581,14.436,23.048,28.07,35.115,34.186,30.485,30.101,28.267,25.12,19.552,15.484,8.277,8.531,11.661,12.19,16.596,23.003,29.276,30.589,23.394,14.752,11.15,9.52,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,314,1013,3225,30.3398,76.3869
Patiala,1985,0.854,0.528,2.337,18.727,15.474,28.034,127.032,91.074,35.879,6.327,0.776,10.37,13.785,17.12,23.611,28.499,33.738,34.226,30.184,29.974,29.275,24.825,20.168,16.611,8.577,9.958,12.632,12.617,15.444,22.792,28.93,29.868,24.694,14.253,11.022,9.584,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,309,1093,3539,30.3398,76.3869
Patiala,1986,3.604,27.705,6.942,7.008,18.987,55.389,131.768,99.098,27.579,1.404,0,5.364,13.455,15.752,21.264,27.747,30.103,33.632,30.239,30.36,29.151,24.928,20.942,14.149,8.63,9.23,10.607,12.236,14.133,22.438,28.93,29.568,25.295,15.588,11.469,9.03,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,314,1245,3964,30.3398,76.3869
Patiala,1987,12.363,20.18,16.838,4.68,18.023,29.145,46.934,33.816,1.678,6.741,0,0.62,14.493,17.718,22.148,28.552,28.762,34.612,34.453,31.869,31.594,27.507,20.723,15.837,8.513,9.93,11.507,12.636,14.225,23.89,33.079,31.741,27.485,16.259,11.15,9.719,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,320,1085,3391,30.3398,76.3869
Patiala,1988,1.491,5.893,39.72,4.441,0.32,27.807,112.51,78.526,59.896,11.931,0,10.073,15.487,17.512,21.737,29.733,34.309,33.332,30.264,29.295,29.244,25.683,20.567,15.978,9.083,10.366,10.806,12.735,16.369,23.392,29.357,30.196,26.358,15.324,11.015,9.93,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,314,1199,3818,30.3398,76.3869
Patiala,1989,25.13,2.206,11.108,1.525,4.065,12.349,125.589,86.517,23.947,0,3.982,0.361,12.939,15.747,21.083,26.378,32.232,32.532,31.626,28.417,29.086,26.141,20.061,14.93,8.313,9.53,10.806,11.409,14.897,22.021,29.004,29.968,24.995,15.324,10.951,9.62,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,321,1249,3890,30.3398,76.3869
Patiala,1990,0.956,34.659,22.156,9.178,22.353,9.604,84.655,105.201,78.062,1.083,4.639,17.496,15.747,16.439,20.069,27.523,31.918,34.795,29.87,29.686,28.395,24.652,20.508,15.352,10.03,9.548,9.825,11.664,14.761,23.646,29.157,30.296,25.458,15.278,10.951,9.62,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,300,1152,3839,30.3398,76.3869
Patiala,1991,0,14.75,4.484,25.368,19.384,50.678,22.08,62.387,23.515,1.291,0.928,13.924,13.561,16.765,21.3,26.005,32.44,32.548,32.723,29.744,29.244,25.035,19.354,15.473,8.577,9.683,10.806,11.618,15.46,23.193,30.429,30.096,25.676,15.324,10.74,9.685,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,330,1322,4005,30.3398,76.3869
Patiala,1992,16.443,22.995,5.001,7.271,27.42,9.011,44.607,104.683,51.512,5.629,6.53,1.056,14.439,15.442,21.354,27.594,31.351,34.335,30.272,29.471,28.802,25.355,20.209,16.359,8.813,8.895,10.461,11.373,14.487,23.991,28.958,29.868,24.821,15.324,10.951,9.62,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,337,1386,4114,30.3398,76.3869
Patiala,1993,3.16,6.975,9.883,15.056,10.696,14.63,125.566,25.667,34.077,1.401,0,0,13.893,18.138,20.037,27.58,33.678,34.046,30.95,31.537,28.123,25.309,20.74,15.399,8.612,10.283,9.972,11.363,15.533,22.629,28.93,29.85,24.759,15.324,11.215,10.21,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,268,1024,3890,30.3398,76.3869
Patiala,1994,14.336,4.803,4.074,5.876,42.377,22.557,94.865,62.755,50.155,0.742,0,3.603,14.329,16.565,23.269,26.489,33.051,34.705,30.197,29.599,28.614,24.955,20.328,16.3,9.23,9.43,11.307,11.399,15.779,24.118,28.422,30.096,24.247,15.324,11.05,9.52,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,263,1104,4197,30.3398,76.3869
Patiala,1995,15.86,49.011,9.916,7.181,0.129,33.765,123.431,131.923,42.405,2.49,2.144,0.703,13.713,16.484,20.523,26.693,33.992,35.574,31.462,28.495,29.237,26.517,20.618,16.275,8.612,9.33,10.417,12.1,16.204,25.154,29.403,29.906,26.04,15.77,10.85,9.602,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,261,1075,4118,30.3398,76.3869
Patiala,1996,8.72,12.027,12.366,2.897,4.459,123.489,62.709,128.534,13.842,1.381,0,0,14.104,17.162,22.57,28.526,31.989,32.428,31.562,29.115,28.767,25.539,19.582,14.567,8.63,9.494,11.497,12.274,14.797,22.51,28.839,29.594,25.222,15.324,10.76,9.195,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,251,992,3952,30.3398,76.3869
Patiala,1997,8.965,6.248,10.308,20.148,22.067,71.433,136.544,170.636,20.546,14.003,8.859,4.628,13.6,16.329,21.359,26.695,30.254,31.93,31.68,29.527,29.805,23.845,19.516,13.285,8.813,9.33,10.707,10.572,13.297,20.347,28.93,29.878,24.894,13.969,10.56,8.831,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,251,1130,4505,30.3398,76.3869
Patiala,1998,0,15.267,8.741,27.497,3.76,20.282,147.51,42.487,28.992,8.125,1.65,4.717,12.332,16.899,20.011,28.217,33.474,34.437,31.096,30.233,29.637,26.233,21.193,15.935,7.995,9.377,10.107,12.172,15.996,22.703,28.93,31.233,24.794,15.324,10.915,10.002,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,253,1026,4056,30.3398,76.3869
Patiala,1999,11.998,2.802,4.247,0,19.808,29.495,53.441,54.026,25.646,0.637,0,0,13.427,18.185,23.477,31.201,33.425,32.785,32.03,30.773,30.294,26.784,21.57,16.168,8.813,9.708,11.06,14.447,15.996,22.573,28.93,30.384,24.922,16.216,11.979,9.938,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,258,1144,4436,30.3398,76.3869
Patiala,2000,7.259,9.05,2.914,0.105,5.34,26.515,169.107,40.095,9.641,0,3.804,2.854,14.43,15.206,21.306,30.21,34.147,32.653,30.473,30.479,29.888,27.423,21.48,16.471,9.256,9.048,10.707,13.066,16.965,22.106,28.958,29.696,24.794,15.615,11.661,10.219,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,264,1267,4800,30.3398,76.3869
Patiala,2001,1.974,2.335,9.661,9.353,20.46,47.005,139.545,23.183,24.101,0.965,0,0,13.543,17.447,22.598,27.829,33.046,31.918,31.184,31.366,30.374,27.526,21.715,16.574,8.813,9.23,10.643,11.6,14.949,20.41,28.783,29.804,25.902,16.324,11.251,9.892,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,261,1191,4564,30.3398,76.3869
Patiala,2002,0.993,2.868,3.1,4.549,14.063,21.935,32.847,41.969,39.819,0,3.861,16.689,15.713,16.145,20.93,30.163,34.456,33.794,33.023,30.932,28.19,26.238,21.335,16.277,9.131,9.548,11.371,12.845,15.95,22.647,29.516,31.35,24.393,15.36,10.876,9.992,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,265,1310,4944,30.3398,76.3869
Patiala,2004,47.5,1,0,10.9,73.8,54.4,44.7,497.4,35.5,48.4,0,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,266,1095,4118,30.3398,76.3869
Patiala,2005,37.8,42.4,22.4,2.7,2.4,101.7,271,74.3,215.9,0,0.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,266,1197,4501,30.3398,76.3869
Patiala,2006,12.6,1.4,41.6,0.7,28.8,37.1,179.7,95.3,20.6,1,13.5,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,246,1042,4234,30.3398,76.3869
Patiala,2007,2.5,64,38.4,10.6,4.1,73.6,48.2,179.2,47.8,3,0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,244,1126,4613,30.3398,76.3869
Patiala,2008,14.9,2.8,0,19.5,176.8,481.1,101.8,255.5,255.6,10.6,1.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,240,1133,4719,30.3398,76.3869
Patiala,2009,9.3,10.1,23,38.7,9.7,14.3,125.9,118,163.3,3.8,0.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,242,1137,4699,30.3398,76.3869
Patiala,2010,4.9,6.2,0,0.4,1.3,120,363,75.8,188.8,7.2,0,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,235,1063,4523,30.3398,76.3869
Patiala,2011,,,,,,,,,,,,,11,16,21,26,32,31,30,29,28,25,20,14,1076.6,1473.2,1866.1,1850.1,2522.6,3058,3312.7,3287.6,3177.8,2314,1684.3,1247.1,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,236,1141,4836,30.3398,76.3869
Patiala,2012,10.4,0.1,0.3,17.9,3.7,18.3,127.4,110.2,74.1,0.5,0.9,7.8,12,15,21,27,33,35,31,29,28,24,18,13,1108.2,1194,1617.3,1926.8,2114.9,2702,3462.7,3447.9,3177.8,2209.5,1527.8,1258.3,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,237,1297,5472,30.3398,76.3869
Patiala,2013,8.2,54.5,16.5,0.7,0.6,87.5,129.4,167,30.3,3.7,1.3,4.1,11,15,21,27,33,31,31,29,28,25,19,14,1089.7,1466.9,1866.1,1962.5,2618.5,3372.8,3597.6,3407.8,3026.5,2440.8,1472.8,1279.1,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,234,1123,4798,30.3398,76.3869
Patiala,2014,33.6,32.7,30.1,13.4,20.2,14.7,54.3,19.4,140.2,8,1,28.2,12,14,20,26,31,34,31,31,28,25,19,12,1192.4,1343.1,1731,1984.7,2563.3,2609.4,3372.8,3327.8,3026.5,2440.8,1340.9,1136.2,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,232,1153,4968,30.3398,76.3869
Patiala,2015,15.5,27.1,78,22,13.4,55.8,144.7,93.4,55.8,7.3,1.1,0,11,17,20,26,32,32,30,29,28,25,20,15,1142.2,1473.1,1731,1917.4,1903.9,2570.2,3270.2,3247.5,2875.1,2250.6,1614.1,1262.2,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,233,1048,4496,30.3398,76.3869
Patiala,2016,0.4,3.8,41.9,0.7,36.2,30.1,105.2,97,5.1,0,0,1.9,13,17,23,30,32,32,30,29,29,26,20,15,1243.4,1356.8,1770.9,1486.5,2094.3,2808.2,3312.7,3207.4,3006.9,2186.5,1497.1,1398.7,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,234,1073,4585,30.3398,76.3869
Patiala,2017,58.4,0.9,20.3,13.5,3.2,87.7,80.5,147,120.1,0,0.3,13.8,13,17,21,29,32,32,31,30,28,26,18,14,1228.4,1376.2,1492.2,1603.7,1951.5,2665.4,3372.8,3397.6,2950.8,2321.1,1569.1,1279.1,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,231,1193,5165,30.3398,76.3869
Patiala,2018,11,20,1.7,12,12.2,128.1,226.8,142.5,301.2,9.7,0.5,24.8,13,17,23,29,32,32,30,30,28,24,19,13,1213.4,1395.6,1883.4,2004.6,2189.5,2903.4,3355.2,3482.6,3140,2090,1538.7,1183.4,,,,,,,,,,,,,,,,,0,100,0,,,,,,,,0,100,0,0,0,100,,,,,,,232,1223,5272,30.3398,76.3869
Ropar,1968,25.054,20.064,9.617,2.842,5.9,28.586,139.983,171.302,11.705,7.044,0,4.633,11.972,14.01,21.467,27.509,31.731,35.283,31.98,31.211,31.707,24.788,19.633,14.81,9.468,10.021,11.84,13.287,15.766,23.62,30.348,31.114,25.567,17.04,11.94,10.642,0,5,95,0,100,0,100,0,0,0,1,23,76,7,92,1,100,0,0,51,49,0,0,100,0,0,0,0,100,1,97,2,0,3,97,12,79,9,48,81,1676,30.9661,    76.5231
Ropar,1969,7.078,8.107,18.317,14.076,20.184,24.715,192.425,104.807,117.673,0.855,0.541,0,13.247,16.609,23.965,27.506,31.169,35.298,32.621,32.439,30.36,27.286,20.897,15.017,9.889,11.068,13.424,13.324,15.351,23.769,30.062,31.531,26.515,17.762,12.041,10.373,0,5,95,0,100,0,100,0,0,0,1,23,76,7,92,1,100,0,0,51,49,0,0,100,0,0,0,0,100,1,97,2,0,3,97,12,79,9,53,95,1789,30.9661,    76.5231
